(15, 351.6875, 1063.0)
(15, 352.859375, 1057.0)
(15, 354.0, 1056.0)
(15, 355.1875, 1056.25)
(15, 356.34375, 1054.25)
(15, 357.421875, 1054.25)
(15, 358.578125, 1054.5)
(15, 359.75, 1054.5)
(15, 0.890625, 1054.5)
(15, 2.078125, 1053.5)
(15, 3.171875, 1054.0)
(15, 4.328125, 1055.75)
(15, 5.5, 1057.5)
(15, 6.609375, 1059.75)
(15, 7.734375, 1061.75)
(15, 10.75, 1674.75)
(15, 11.90625, 1680.25)
(15, 13.0625, 1685.0)
(15, 14.15625, 1689.75)
(15, 15.34375, 1700.75)
(15, 16.484375, 1713.0)
(15, 17.625, 1725.25)
(15, 18.71875, 1735.75)
(15, 19.921875, 1743.5)
(15, 21.0625, 1758.25)
(15, 22.1875, 1773.5)
(15, 23.359375, 1788.0)
(15, 24.46875, 1802.25)
(15, 25.625, 1815.25)
(15, 26.765625, 1832.75)
(15, 27.9375, 1851.5)
(15, 29.03125, 1872.25)
(15, 30.171875, 1894.75)
(15, 37.234375, 1795.0)
(15, 38.390625, 1746.75)
(15, 64.125, 1160.75)
(15, 65.296875, 1148.5)
(15, 66.515625, 1139.25)
(15, 67.578125, 1129.25)
(15, 68.828125, 1118.25)
(15, 69.90625, 1110.5)
(15, 71.09375, 1102.25)
(15, 72.328125, 1093.0)
(15, 73.4375, 1086.25)
(15, 103.5625, 1066.75)
(15, 104.78125, 1073.75)
(15, 105.9375, 1079.0)
(15, 107.015625, 1083.0)
(15, 108.03125, 1091.0)
(15, 109.203125, 1098.75)
(15, 110.265625, 1109.0)
(15, 111.40625, 1123.5)
(15, 112.546875, 1132.75)
(15, 113.6875, 1142.5)
(15, 114.90625, 1154.75)
(15, 116.03125, 1166.25)
(15, 117.171875, 1178.5)
(15, 118.3125, 1193.0)
(15, 119.359375, 1211.0)
(15, 120.578125, 1225.5)
(15, 121.703125, 1242.0)
(15, 122.8125, 1260.75)
(15, 123.90625, 1273.75)
(15, 125.0625, 1288.75)
(15, 126.15625, 1308.5)
(15, 127.328125, 1330.0)
(15, 128.484375, 1353.0)
(15, 129.546875, 1376.25)
(15, 130.765625, 1400.0)
(15, 131.90625, 1425.75)
(15, 133.0, 1450.25)
(15, 134.140625, 1476.75)
(15, 135.234375, 1508.75)
(15, 136.40625, 1541.5)
(15, 139.84375, 1562.75)
(15, 140.984375, 1555.25)
